,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2
13712,DRP47,15.75,0.140888464,Hard Drinks,250.7382,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
13713,DRC49,12.792854228644284,0.114571006,Soft Drinks,143.6128,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
13714,FDQ47,12.792854228644284,0.167371926,Breads,36.4874,OUT027,1985,1794.331,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
13715,FDL20,17.1,0.128307691,Fruits and Vegetables,111.3886,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
13716,FDM34,19.0,0.0703633571,Snack Foods,130.9626,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13717,NCN55,14.6,0.059440998,Others,239.4538,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
13718,FDD41,6.765,0.087243604,Frozen Foods,104.4306,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13719,FDE52,10.395,0.029933264,Dairy,90.1514,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13720,NCT18,12.792854228644284,0.104010753,Household,179.1976,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
13721,FDJ32,10.695,0.058027764,Fruits and Vegetables,59.6536,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
13722,FDE16,8.895,0.026343715,Frozen Foods,210.1954,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13723,FDZ09,17.6,0.105091664,Snack Foods,163.0868,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13724,DRZ11,8.85,0.112664944,Soft Drinks,123.5388,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
13725,FDK41,14.3,0.127740015,Frozen Foods,86.5224,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13726,FDE56,17.25,0.159442933,Fruits and Vegetables,61.3194,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13727,FDH34,8.63,0.03106937,Snack Foods,186.0582,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
13728,DRI49,14.15,0.183354585,Soft Drinks,80.9276,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
13729,DRI59,9.5,0.04083467,Hard Drinks,224.7088,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
13730,DRC36,13.0,0.045054813,Soft Drinks,173.8054,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
13731,FDS15,12.792854228644284,0.136674035,Meat,105.8596,OUT019,1985,1794.331,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
13732,FDI07,12.35,0.03389839,Meat,196.0426,OUT018,2009,1794.331,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
13733,FDZ15,13.1,0.020955763,Dairy,118.6782,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
13734,NCX41,12.792854228644284,0.017633471,Health and Hygiene,211.3244,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13735,NCO29,12.792854228644284,0.056476427,Health and Hygiene,166.2526,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
13736,FDF57,14.5,0.058778429,Fruits and Vegetables,168.4448,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13737,FDI33,16.5,0.028413443,Snack Foods,90.9146,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13738,DRJ47,18.25,0.044319101,Hard Drinks,172.008,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
13739,FDB34,15.25,0.026609813,Snack Foods,86.3198,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13740,FDY22,12.792854228644284,0.158947217,Snack Foods,143.3128,OUT027,1985,1794.331,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
13741,DRL11,10.5,0.048289771,Hard Drinks,158.3946,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
13742,FDY46,18.6,0.047880884,Snack Foods,188.7898,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13743,FDG17,6.865,0.035810387,Frozen Foods,243.1486,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13744,FDE52,10.395,0.026163558125,Dairy,88.5514,OUT018,2009,1794.331,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
13745,DRP47,12.792854228644284,0.139922439,Hard Drinks,251.5382,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
13746,FDO01,21.1,0.034678781,Breakfast,127.7994,OUT010,1998,1794.331,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
13747,FDL09,19.6,0.128036069,Snack Foods,169.6816,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13748,FDR57,5.675,0.023477413,Snack Foods,157.7288,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13749,DRD37,9.8,0.013351790444444445,Soft Drinks,48.006,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
13750,FDQ36,12.792854228644284,0.16076514,Baking Goods,39.0848,OUT027,1985,1794.331,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
13751,FDL33,7.235,0.100117939,Snack Foods,196.7452,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13752,FDL48,19.35,0.082433257,Baking Goods,49.7034,OUT045,2002,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13753,FDL28,10.0,0.063272773,Frozen Foods,230.9668,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13754,NCN29,15.2,0.010004942777777777,Health and Hygiene,47.5034,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
13755,FDO13,7.865,0.061048127,Breakfast,165.9526,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13756,FDB38,19.5,0.02740216,Canned,161.792,OUT045,2002,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13757,FDI36,12.5,0.062331643,Baking Goods,196.3426,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13758,FDI58,7.64,0.070691105,Snack Foods,91.412,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13759,FDH22,6.405,0.136856178,Snack Foods,128.9678,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
13760,FDQ27,5.19,0.044215795,Meat,104.999,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13761,FDT33,7.81,0.033990657,Snack Foods,166.1158,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13762,FDC56,7.72,0.121767168,Fruits and Vegetables,119.144,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13763,FDF14,7.55,0.027169816,Canned,154.834,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13764,FDQ39,14.8,0.081500543,Meat,192.2846,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13765,NCM43,14.5,0.019585531,Others,164.621,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13766,FDS46,17.6,0.047248393,Snack Foods,120.0782,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13767,FDI22,12.6,0.096362017,Snack Foods,207.4612,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13768,NCE43,12.5,0.103652052,Household,170.4448,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13769,FDZ36,6.035,0.110108566,Baking Goods,186.124,OUT010,1998,1794.331,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
13770,FDR13,12.792854228644284,0.05028647,Canned,115.8492,OUT019,1985,1794.331,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
13771,FDP46,15.35,0.074919567,Snack Foods,89.383,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
13772,FDW56,12.792854228644284,0.124137242,Fruits and Vegetables,191.8162,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13773,FDB40,17.5,0.007582533,Dairy,145.5102,OUT017,2007,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13774,FDM28,15.7,0.045387996,Frozen Foods,178.866,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
13775,FDV49,10.0,0.025805706,Canned,264.6226,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
13776,NCS53,14.5,0.090143906,Health and Hygiene,156.8604,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
13777,FDO03,10.395,0.03694032,Meat,228.8352,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13778,FDT15,12.15,0.042673451,Meat,183.595,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13779,FDD33,12.85,0.108360852,Fruits and Vegetables,230.6642,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13780,FDX13,7.725,0.0498207037,Canned,250.9092,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13781,FDH60,19.7,0.080669843,Baking Goods,197.311,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13782,DRH51,17.6,0.097216576,Dairy,86.1856,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
13783,NCL07,13.85,0.03049159922222222,Others,41.948,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
13784,FDW51,6.155,0.094851844,Meat,213.856,OUT045,2002,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13785,FDF21,12.792854228644284,0.102999154,Fruits and Vegetables,187.953,OUT019,1985,1794.331,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
13786,FDH26,12.792854228644284,0.06075476,Canned,140.1496,OUT019,1985,1794.331,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
13787,FDJ03,12.35,0.072507467,Dairy,50.2692,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13788,FDU35,6.44,0.079663441,Breads,97.97,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13789,DRL01,19.5,0.077486687,Soft Drinks,231.8958,OUT018,2009,1794.331,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
13790,FDE59,12.15,0.062414139,Starchy Foods,36.7532,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13791,FDI60,7.22,0.038313974,Baking Goods,63.951,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13792,DRH39,20.7,0.092672678,Dairy,77.267,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
13793,FDK36,7.09,0.007226532,Baking Goods,49.3034,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13794,FDN52,9.395,0.131836711,Frozen Foods,85.2198,OUT045,2002,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13795,FDU12,15.5,0.076179549,Baking Goods,263.1568,OUT017,2007,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13796,NCT05,12.792854228644284,0.020850388,Health and Hygiene,255.8672,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13797,FDS37,12.792854228644284,0.031790174,Canned,117.2492,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
13798,FDK24,9.195,0.101867911,Baking Goods,46.4744,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13799,DRF36,16.1,0.023557678,Soft Drinks,191.5846,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
13800,FDN46,7.21,0.242083443,Snack Foods,101.2332,OUT010,1998,1794.331,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
13801,NCN06,8.39,0.120741638,Household,162.3868,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13802,FDD59,10.5,0.066168292,Starchy Foods,80.696,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13803,FDM14,13.8,0.013290868,Canned,109.5254,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13804,FDO10,13.65,0.0085099589,Snack Foods,56.3588,OUT018,2009,1794.331,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
13805,FDU35,6.44,0.079149445,Breads,98.17,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
13806,NCA30,19.0,0.129860583,Household,188.7872,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
13807,NCO41,12.5,0.018878167,Health and Hygiene,97.3384,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
13808,FDI24,10.3,0.078743805,Baking Goods,175.837,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13809,FDZ16,16.85,0.159855844,Frozen Foods,192.7478,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13810,FDV47,17.1,0.054207549,Breads,82.7566,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13811,FDV16,7.75,0.08068504422222222,Frozen Foods,34.5558,OUT045,2002,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13812,FDZ22,9.395,0.045261336,Snack Foods,81.925,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13813,FDO20,12.85,0.254630746,Fruits and Vegetables,254.0382,OUT010,1998,1794.331,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
13814,FDW38,5.325,0.1065376495,Dairy,55.6298,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13815,FDW52,14.0,0.037598636,Frozen Foods,164.0526,OUT045,2002,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13816,FDT43,12.792854228644284,0.035976809,Fruits and Vegetables,51.2324,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13817,NCS29,9.0,0.069686501,Health and Hygiene,264.6884,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13818,NCC31,8.02,0.019982858,Household,154.5972,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13819,FDA21,13.65,0.0314736785,Snack Foods,186.6924,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13820,FDQ55,13.65,0.013038075,Fruits and Vegetables,116.1834,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13821,NCE54,20.7,0.026941678,Household,75.9354,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
13822,FDD45,8.615,0.1095635301,Fruits and Vegetables,93.8436,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13823,NCP17,19.35,0.027871135,Health and Hygiene,63.8168,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13824,FDR47,17.85,0.087452117,Breads,193.1794,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13825,DRM35,9.695,0.070385933,Hard Drinks,177.3344,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
13826,FDR47,12.792854228644284,0.153146326,Breads,194.2794,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13827,FDX19,19.1,0.161912574,Fruits and Vegetables,233.9958,OUT010,1998,1794.331,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
13828,FDV22,12.792854228644284,0.009890655,Snack Foods,156.263,OUT027,1985,1794.331,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
13829,FDQ46,12.792854228644284,0.10331031,Snack Foods,111.2544,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
13830,DRO47,10.195,0.11245226,Hard Drinks,112.286,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
13831,FDB44,6.655,0.028385607,Fruits and Vegetables,210.6586,OUT010,1998,1794.331,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
13832,FDN02,16.5,0.123572515,Canned,205.1638,OUT010,1998,1794.331,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
13833,FDW10,21.2,0.070819614,Snack Foods,174.537,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13834,FDJ41,12.792854228644284,0.04006567,Frozen Foods,262.5594,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13835,FDM50,13.0,0.030089171,Canned,58.322,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13836,FDW10,21.2,0.070662917,Snack Foods,177.037,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13837,FDY48,14.0,0.023771773,Baking Goods,102.2332,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13838,NCE30,12.792854228644284,0.098655965,Household,212.9902,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13839,FDO04,16.6,0.026591024,Frozen Foods,56.7614,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13840,FDQ26,13.5,0.113604487,Dairy,57.9562,OUT010,1998,1794.331,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
13841,NCX29,10.0,0.089515698,Health and Hygiene,146.1102,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
13842,FDE39,7.89,0.036134504,Dairy,117.7782,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13843,NCR54,12.792854228644284,0.090123641,Household,194.811,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13844,NCP55,12.792854228644284,0.011135837,Others,56.8614,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13845,FDX22,6.785,0.023104767,Snack Foods,211.2928,OUT017,2007,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13846,FDI05,8.35,0.126845728,Frozen Foods,74.0354,OUT035,2004,1794.331,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
13847,FDC51,12.792854228644284,0.009286257666666667,Dairy,124.873,OUT027,1985,1794.331,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
13848,FDC10,9.8,0.072817026,Snack Foods,119.2098,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13849,FDJ46,11.1,0.039250881375,Snack Foods,174.3054,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13850,FDV10,7.645,0.111652253,Snack Foods,44.2112,OUT010,1998,1794.331,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
13851,FDX12,12.792854228644284,0.025938267,Baking Goods,242.5196,OUT027,1985,1794.331,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
13852,FDL43,12.792854228644284,0.047386238,Meat,77.867,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13853,DRB13,6.115,0.00704434,Soft Drinks,189.053,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
13854,FDF59,12.792854228644284,0.070899006,Starchy Foods,128.002,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
13855,FDT35,19.85,0.081582021,Breads,167.8816,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13856,NCJ19,18.6,0.118157664,Others,58.3588,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
13857,FDT35,19.85,0.0713078245,Breads,169.6816,OUT018,2009,1794.331,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
13858,FDI48,11.85,0.055718399,Baking Goods,49.6666,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13859,DRC24,12.792854228644284,0.043458854,Soft Drinks,152.2998,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
13860,NCZ05,8.485,0.058461026,Health and Hygiene,102.899,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13861,FDJ57,7.42,0.021607186,Seafood,185.3582,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13862,FDX11,16.0,0.107355914,Baking Goods,182.5634,OUT017,2007,1794.331,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13863,FDE09,8.775,0.021599298,Fruits and Vegetables,110.8228,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13864,NCK06,5.03,0.008659972,Household,120.2756,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
13865,DRE37,13.5,0.094752537,Soft Drinks,189.9872,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
13866,FDV56,16.1,0.013595722,Fruits and Vegetables,106.0596,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13867,FDY43,14.85,0.098958842,Fruits and Vegetables,167.2474,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13868,FDV35,19.5,0.128099312,Breads,153.6314,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
13869,FDF05,12.792854228644284,0.04704746,Frozen Foods,261.691,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13870,FDA36,5.985,0.005665312,Baking Goods,183.4924,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
13871,FDS13,12.792854228644284,0.123903191,Canned,263.0884,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
13872,FDU47,12.8,0.113759721,Breads,141.9838,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13873,FDI36,12.5,0.104350123,Baking Goods,195.8426,OUT010,1998,1794.331,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
13874,FDH48,13.5,0.060480359,Baking Goods,86.454,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13875,FDZ14,7.71,0.047549094,Dairy,121.5756,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13876,FDS46,17.6,0.047218002,Snack Foods,121.0782,OUT013,1987,1794.331,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
13877,FDE21,12.8,0.023074472,Fruits and Vegetables,117.8492,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13878,FDA26,7.855,0.074035365,Dairy,220.5482,OUT049,1999,1794.331,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13879,FDV12,16.7,0.060874678,Baking Goods,99.9384,OUT046,1997,1794.331,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
13880,FDL46,12.792854228644284,0.094646702,Snack Foods,115.9466,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13881,FDN57,18.25,0.054189065,Snack Foods,143.0154,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
13882,NCJ18,12.35,0.16486926,Household,117.6124,OUT017,2007,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13883,FDO36,19.7,0.078071853,Baking Goods,179.666,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13884,FDX55,15.1,0.055430785,Fruits and Vegetables,215.8166,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
13885,FDT25,12.792854228644284,0.088858409,Canned,123.3072,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13886,FDD16,20.5,0.036409618,Frozen Foods,74.7696,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13887,NCX18,14.15,0.008786665,Household,196.111,OUT013,1987,1794.331,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
13888,NCG55,16.25,0.039305628,Household,114.6176,OUT018,2009,1794.331,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
13889,NCV18,6.775,0.105409495,Household,83.225,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
13890,NCS18,12.65,0.042203138,Household,107.6938,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
13891,FDC37,15.5,0.032940022,Baking Goods,107.0938,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
13892,FDE47,14.15,0.037908749,Starchy Foods,124.0046,OUT046,1997,1794.331,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13893,DRG49,12.792854228644284,0.118105517,Soft Drinks,245.6486,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
13894,FDC39,7.405,0.11940130175,Dairy,206.9296,OUT049,1999,1794.331,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13895,FDH24,12.792854228644284,0.037523149,Baking Goods,159.1288,OUT019,1985,1794.331,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
13896,FDV39,12.792854228644284,0.007244635,Meat,198.3426,OUT027,1985,1794.331,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
13897,NCL17,7.39,0.067917171,Health and Hygiene,143.0812,OUT045,2002,1794.331,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
13898,NCY53,20.0,0.058470282,Health and Hygiene,113.3544,OUT035,2004,1794.331,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
